,Date,HEI US Equity,HEI/A US Equity,HEI US Equity / HEI/A US Equity,SMA_21,SMA_50,SMA_120
4164,2014-10-28,27.2128,23.5315,1.1564,1.15762381,1.194758,1.240806667
4165,2014-10-29,26.4499,23.1424,1.1429,1.156866667,1.1925860000000001,1.238918333
4166,2014-10-30,26.8851,23.465,1.1458,1.155552381,1.191008,1.237096667
4167,2014-10-31,27.7709,23.424,1.1856,1.1558,1.18982,1.23569
4168,2014-11-03,27.0746,22.9376,1.1804,1.1556428570000001,1.188654,1.234324167
4169,2014-11-04,27.2282,22.8557,1.1913,1.1563666670000001,1.187916,1.232946667
4170,2014-11-05,27.136,23.1731,1.171,1.157057143,1.186324,1.2314766670000001
4171,2014-11-06,27.5814,23.552,1.1711,1.1573857140000001,1.184728,1.2300325
4172,2014-11-07,27.3766,23.3984,1.17,1.158495238,1.183078,1.2286925
4173,2014-11-10,27.863000000000003,23.3114,1.1953,1.160471429,1.182028,1.227708333
4174,2014-11-11,27.3203,23.3574,1.1697,1.160885714,1.180966,1.226554167
4175,2014-11-12,27.5712,23.4291,1.1768,1.161319048,1.179768,1.225445833
4176,2014-11-13,27.3203,23.1987,1.1777,1.161290476,1.178376,1.2244025
4177,2014-11-14,27.0029,23.3574,1.1561,1.161195238,1.1767219999999998,1.223146667
