,Date,BRK/A US Equity  (R1),BRK/B US Equity  (L1),BRK/A US Equity / BRK/B US Equity (1500 scaled),SMA_21,SMA_50,SMA_120
645,1998-11-27,69500.0,46.14,1.0041902,1.00140746,1.000812755,0.9998695670000001
646,1998-11-30,67900.0,45.02,1.005479067,1.00162319,1.000956177,0.999916308
647,1998-12-01,68055.0,45.18,1.0042054,1.0017791109999998,1.001033503,0.999973054
648,1998-12-02,67305.0,44.6,1.0060538,1.002001159,1.00118842,1.000090935
649,1998-12-03,67000.0,44.48,1.0041966,1.002186797,1.001324845,1.0001536290000002
650,1998-12-04,66800.0,44.54,0.9998503329999999,1.0021449359999999,1.001311995,1.000148045
651,1998-12-07,66600.0,44.28,1.002710067,1.002000057,1.001366196,1.0001685059999998
652,1998-12-08,65400.0,43.02,1.013482067,1.002694597,1.0016718390000001,1.000295598
653,1998-12-09,64000.0,42.48,1.0043942,1.002615984,1.0018055190000001,1.000357889
654,1998-12-10,63005.0,41.74,1.006308933,1.002649248,1.001995253,1.0004479290000001
655,1998-12-11,60800.0,40.48,1.001317533,1.00266207,1.002093881,1.000472687
656,1998-12-14,62800.0,41.82,1.001115867,1.002814946,1.0019296,1.000502183
657,1998-12-15,63000.0,42.2,0.995260667,1.0025820890000001,1.001663356,1.000469094
658,1998-12-16,63475.0,42.34,0.999448867,1.0027768,1.001576388,1.000483156
659,1998-12-17,61700.0,41.1,1.000811067,1.002689635,1.0016761509999998,1.00049204
660,1998-12-18,60400.0,40.24,1.000662667,1.002749622,1.001706455,1.000506598
661,1998-12-21,58400.0,39.12,0.995228333,1.0023440540000002,1.001508232,1.000475905
662,1998-12-22,59600.0,39.7,1.0008396000000002,1.002327448,1.001450915,1.000497928
663,1998-12-23,64400.0,42.8,1.003115267,1.0024622029999999,1.0014748690000002,1.0005430020000001
664,1998-12-24,67500.0,45.06,0.998668467,1.002295502,1.001313187,1.000549547
665,1998-12-28,67600.0,45.06,1.000147933,1.002261283,1.0013456440000001,1.000558262
666,1998-12-29,68400.0,45.08,1.011535067,1.002611038,1.001606375,1.0006769359999999
667,1998-12-30,68300.0,45.7,0.996353,1.0021764640000002,1.00158474,1.0006594690000001
668,1998-12-31,70000.0,47.0,0.9929078000000001,1.001638483,1.001436768,1.000626328
669,1999-01-04,70000.0,46.6,1.0014306,1.00141833,1.001490349,1.000649058
670,1999-01-05,68900.0,45.54,1.008637133,1.0016297840000001,1.001669399,1.00073956
671,1999-01-06,68300.0,45.14,1.0087136,1.002051845,1.001919933,1.000839567
672,1999-01-07,66000.0,44.08,0.998185133,1.001836371,1.001902848,1.0008486559999998
673,1999-01-08,65300.0,43.5,1.000766267,1.0012308570000001,1.001902109,1.000871413
674,1999-01-11,63800.0,41.76,1.018518533,1.001903444,1.002198011,1.001052316
675,1999-01-12,63100.0,41.78,1.006861333,1.001929749,1.002316263,1.00111856
676,1999-01-13,62800.0,41.76,1.002554267,1.0019886409999998,1.002348727,1.00112713
677,1999-01-14,64600.0,42.1,1.0229612,1.003028895,1.002780135,1.001351858
678,1999-01-15,65000.0,42.56,1.0181704,1.004119835,1.0031375790000001,1.0015056279999999
679,1999-01-19,65600.0,42.12,1.0383031999999999,1.0059700409999999,1.003889055,1.001797152
680,1999-01-20,64500.0,42.54,1.010813333,1.00644634,1.003990271,1.001916273
681,1999-01-21,63600.0,41.7,1.0167865329999999,1.007214143,1.004348067,1.002080107
682,1999-01-22,63600.0,41.5,1.0216868000000001,1.00847407,1.004660901,1.002279214
683,1999-01-25,66000.0,42.6,1.032863867,1.009999035,1.0052059709999999,1.002564825
684,1999-01-26,66250.0,42.32,1.0436358000000001,1.011928584,1.006057721,1.002923651
685,1999-01-27,65700.0,42.14,1.039392467,1.0138678220000001,1.006887461,1.0032543329999999
686,1999-01-28,66000.0,42.88,1.0261194,1.015104559,1.007406836,1.003505557
687,1999-01-29,65000.0,43.0,1.007751933,1.014924409,1.007654676,1.00361764
688,1999-02-01,69700.0,45.98,1.010584333,1.015602092,1.0078135320000001,1.003711765
689,1999-02-02,73800.0,49.36,0.996758533,1.01578546,1.007760644,1.003725673
690,1999-02-03,76500.0,50.56,1.008702533,1.0161317429999999,1.007859789,1.003781883
691,1999-02-04,71900.0,47.66,1.005735133,1.015993552,1.007950725,1.003811755
692,1999-02-05,71600.0,47.52,1.004489333,1.015792397,1.008034804,1.003861103
693,1999-02-08,73000.0,48.56,1.0021966,1.015983419,1.008035352,1.00390153
694,1999-02-09,72400.0,47.98,1.005974667,1.016231438,1.008137515,1.003973282
695,1999-02-10,72300.0,48.18,1.000415133,1.015369371,1.008062013,1.0039755890000002
696,1999-02-11,72300.0,48.3,0.9979296,1.0149440509999998,1.007911024,1.0039478179999999
697,1999-02-12,71100.0,47.48,0.998315133,1.014742187,1.007793219,1.003955366
698,1999-02-16,71900.0,47.74,1.004049733,1.013841641,1.0077531370000001,1.003987913
699,1999-02-17,71205.0,47.42,1.0010544670000001,1.013026597,1.007690295,1.003994914
700,1999-02-18,71700.0,47.72,1.0016764,1.011282463,1.007726816,1.003987369
701,1999-02-19,72000.0,48.1,0.997921,1.010668543,1.007631035,1.003933056
702,1999-02-22,72000.0,48.04,0.9991674,1.009829536,1.007344741,1.003866072
703,1999-02-23,71800.0,47.84,1.0005574000000002,1.008823375,1.007268005,1.00383475
704,1999-02-24,72000.0,48.1,0.997921,1.007159428,1.0071002470000001,1.003765529
705,1999-02-25,71900.0,47.96,0.999444,1.005055057,1.007062776,1.003734161
706,1999-02-26,71100.0,47.58,0.996216867,1.002999076,1.0069647959999999,1.003667656
707,1999-03-01,71800.0,47.8,1.001394667,1.001821708,1.007087476,1.003637402
708,1999-03-02,72600.0,48.46,0.998761867,1.001393609,1.007073736,1.00361751
709,1999-03-03,72900.0,48.18,1.008717267,1.001304702,1.00723186,1.003676265
710,1999-03-04,73450.0,48.48,1.010038467,1.001937079,1.0074193759999999,1.003775775
711,1999-03-05,73000.0,48.26,1.0084266,1.00192394,1.007683341,1.003874932
712,1999-03-08,73405.0,48.74,1.004035,1.001842981,1.0077472490000001,1.003901631
713,1999-03-09,73000.0,48.38,1.005925267,1.0019113590000002,1.007803449,1.003974869
714,1999-03-10,73900.0,49.08,1.003803333,1.00198787,1.007906147,1.004012069
715,1999-03-11,75400.0,50.06,1.0041284,1.001899952,1.0079857559999998,1.004026852
716,1999-03-12,80300.0,52.84,1.013121333,1.00250501,1.008017481,1.004150297
717,1999-03-15,75600.0,49.6,1.016129067,1.003371651,1.008413003,1.00428188
718,1999-03-16,72300.0,48.0,1.004114333,1.003647803,1.008637133,1.004330267
719,1999-03-17,76600.0,50.0,1.021333333,1.004470832,1.009035188,1.004529917
720,1999-03-18,79100.0,51.8,1.018018,1.005278619,1.009222805,1.004675959
721,1999-03-19,77800.0,50.94,1.0181913329999999,1.006065044,1.00941236,1.004827554
722,1999-03-22,76900.0,50.7,1.011176867,1.006696276,1.009672195,1.004935695
723,1999-03-23,73700.0,49.0,1.0027211329999999,1.0068655020000001,1.009711292,1.004977453
724,1999-03-24,73500.0,48.64,1.007401267,1.0071914,1.0094889470000001,1.005065612
725,1999-03-25,74300.0,48.56,1.020043933,1.008244873,1.009752599,1.00526276
726,1999-03-26,73500.0,48.0,1.020833333,1.009263413,1.01011818,1.005358622
727,1999-03-29,73300.0,48.52,1.007144867,1.009783794,1.009801853,1.005346722
728,1999-03-30,72300.0,47.72,1.009952867,1.010191327,1.009637503,1.005398018
729,1999-03-31,71400.0,47.02,1.0123351999999999,1.010837676,1.009118143,1.005535621
730,1999-04-01,74600.0,48.6,1.0233196,1.011533025,1.009368268,1.005737055
731,1999-04-05,72700.0,47.64,1.0173524,1.011881308,1.009379585,1.005838829
732,1999-04-06,72300.0,47.0,1.025531933,1.012695848,1.0094564879999999,1.006020717
733,1999-04-07,72100.0,46.6,1.031473533,1.0140024440000002,1.009428681,1.006267017
734,1999-04-08,72300.0,47.04,1.0246598,1.014894565,1.0090491609999999,1.0064162429999999
735,1999-04-09,72000.0,46.96,1.022146467,1.015768048,1.008704241,1.006613088
736,1999-04-12,72900.0,47.28,1.0279188,1.016900924,1.008740229,1.006858257
737,1999-04-13,72300.0,46.98,1.025968533,1.017512695,1.009104561,1.007096039
738,1999-04-14,73000.0,46.9,1.0376688,1.018538397,1.009646251,1.007407392
739,1999-04-15,72900.0,47.14,1.0309716,1.019817314,1.0103305120000001,1.007675893
740,1999-04-16,75300.0,48.0,1.045833333,1.0209839809999999,1.011073128,1.008060465
741,1999-04-19,74600.0,48.12,1.033527267,1.021722517,1.011628971,1.008371635
742,1999-04-20,74300.0,48.12,1.0293709999999998,1.022254883,1.012126604,1.008624398
743,1999-04-21,76300.0,49.1,1.035980933,1.023436029,1.0128022909999999,1.008917546
744,1999-04-22,77800.0,49.74,1.042755667,1.025342435,1.013537911,1.009242814
745,1999-04-23,77000.0,49.48,1.0374562,1.026773622,1.014278732,1.009547043
746,1999-04-26,76900.0,49.68,1.031937733,1.027339994,1.014958895,1.009805432
747,1999-04-27,77300.0,49.8,1.034805933,1.028005356,1.015688711,1.010083892
748,1999-04-28,77000.0,49.68,1.0332796,1.029249867,1.016273308,1.010358737
749,1999-04-29,76300.0,49.3,1.031778267,1.030289171,1.0168877840000001,1.010617477
750,1999-04-30,76400.0,49.4,1.031039133,1.031179835,1.017475039,1.010828199
751,1999-05-03,75600.0,49.0,1.0285714670000001,1.031429924,1.018088048,1.011075488
752,1999-05-04,76900.0,49.16,1.0428532670000001,1.032644251,1.018961765,1.011382223
753,1999-05-05,77000.0,49.9,1.0287241329999999,1.03279626,1.0195251,1.011574838
754,1999-05-06,77000.0,49.8,1.0307898000000002,1.032763702,1.020182476,1.011822684
755,1999-05-07,76600.0,49.6,1.0295699329999999,1.032997517,1.020784995,1.0120865540000001
756,1999-05-10,77200.0,49.82,1.0330523329999999,1.033516844,1.021521704,1.012360735
757,1999-05-11,78100.0,50.74,1.0261464,1.033432444,1.0220167390000001,1.012617289
758,1999-05-12,77700.0,50.12,1.033519533,1.033792016,1.022711892,1.012874606
759,1999-05-13,76600.0,48.96,1.0430283329999999,1.034047232,1.023398113,1.013238151
760,1999-05-14,74300.0,47.96,1.032805067,1.03413454,1.023853445,1.0134803159999999
761,1999-05-17,72300.0,46.94,1.0268428,1.0332302290000002,1.024221769,1.013694103
762,1999-05-18,73210.0,47.48,1.0279416,1.032964244,1.024699901,1.013924571
763,1999-05-19,74500.0,48.24,1.0295744,1.03297393,1.025172884,1.014152948
764,1999-05-20,73400.0,48.0,1.0194444,1.032186476,1.025485705,1.014307763
765,1999-05-21,73700.0,48.62,1.010558133,1.03065326,1.0256143,1.0143608290000001
766,1999-05-24,73200.0,48.02,1.0162432670000001,1.0296431209999999,1.0256767390000001,1.014450531
767,1999-05-25,72800.0,47.48,1.0221848,1.029178695,1.025797853,1.0146003590000001
768,1999-05-26,72200.0,47.0,1.024113467,1.02866953,1.026197836,1.0147508570000001
769,1999-05-27,72000.0,46.38,1.034928867,1.028748067,1.026469747,1.0150069590000002
770,1999-05-28,72000.0,46.36,1.035375333,1.0289193559999998,1.026816893,1.015303001
771,1999-06-01,71800.0,46.22,1.035626733,1.029137813,1.0271656009999999,1.015577306
772,1999-06-02,71300.0,46.32,1.0261946,1.029024629,1.027465956,1.015683244
773,1999-06-03,70700.0,46.16,1.021086133,1.027988098,1.0278332559999999,1.015822343
774,1999-06-04,71300.0,46.74,1.016973333,1.027428536,1.028024697,1.0159112129999999
775,1999-06-07,72600.0,47.7,1.014675067,1.026661168,1.02791732,1.016022526
776,1999-06-08,74205.0,47.88,1.033208,1.0268344090000001,1.028164813,1.016289961
777,1999-06-09,72900.0,47.2,1.029661067,1.0266729209999998,1.028615137,1.016576631
778,1999-06-10,71700.0,46.62,1.025311067,1.026633143,1.028922301,1.016792149
779,1999-06-11,71500.0,46.44,1.026414,1.026294784,1.029203877,1.017005507
780,1999-06-14,70800.0,45.98,1.026533267,1.025509305,1.029268151,1.017221095
781,1999-06-15,70700.0,46.3,1.0179985329999999,1.024804232,1.029281073,1.017410847
782,1999-06-16,71600.0,46.5,1.026523267,1.024789016,1.0293009,1.017624877
783,1999-06-17,70800.0,46.44,1.016365267,1.024237762,1.028998735,1.017735294
784,1999-06-18,69900.0,45.5,1.024175867,1.023980689,1.028989056,1.017947856
785,1999-06-21,69700.0,45.8,1.014556067,1.0237479109999998,1.0288372479999999,1.018067923
786,1999-06-22,68500.0,44.94,1.016169667,1.024015127,1.028602265,1.018106545
787,1999-06-23,69700.0,45.26,1.0266608,1.0245111999999998,1.0286161109999998,1.01835911
788,1999-06-24,69000.0,44.7,1.0290827329999999,1.024839673,1.0284443890000001,1.018660568
789,1999-06-25,69200.0,44.58,1.034843733,1.025350638,1.028521832,1.0189390109999998
790,1999-06-28,69000.0,44.4,1.036036067,1.025403362,1.028325887,1.019167335
791,1999-06-29,68800.0,44.84,1.0228962670000001,1.0248091209999999,1.028113267,1.019285524
792,1999-06-30,68900.0,44.8,1.0252976,1.024317257,1.028031799,1.019511461
793,1999-07-01,69000.0,44.92,1.024042733,1.024214787,1.027793035,1.019705432
794,1999-07-02,69600.0,45.56,1.018437267,1.024088651,1.027306667,1.0197047540000002
795,1999-07-06,73000.0,45.98,1.058431267,1.0260628379999999,1.027726168,1.020134504
796,1999-07-07,72300.0,46.38,1.039241067,1.027232648,1.027872235,1.020440227
797,1999-07-08,72200.0,46.38,1.0378036,1.027451486,1.027932188,1.020563914
798,1999-07-09,71000.0,45.82,1.033027733,1.0276118029999999,1.0279271509999999,1.020687725
799,1999-07-12,70500.0,45.68,1.028896667,1.0277825459999999,1.027869519,1.020609337
800,1999-07-13,69950.0,45.42,1.0267136000000001,1.027796813,1.0277830079999999,1.020741839
801,1999-07-14,71400.0,45.72,1.041119867,1.028491413,1.028033976,1.020944617
802,1999-07-15,70800.0,45.6,1.035087733,1.029305184,1.027878665,1.021056292
803,1999-07-16,70300.0,45.58,1.028228733,1.0293863970000001,1.027868757,1.0210176659999999
804,1999-07-19,69400.0,45.36,1.019988267,1.029558921,1.027652727,1.020820603
805,1999-07-20,69300.0,45.04,1.025754867,1.029634111,1.027576425,1.020706956
806,1999-07-21,69000.0,44.86,1.025412333,1.0301510759999999,1.027423625,1.020701064
807,1999-07-22,68700.0,44.66,1.0255261999999998,1.030596625,1.027411221,1.020849183
808,1999-07-23,68300.0,44.3,1.027840467,1.0306528,1.02729764,1.020992984
809,1999-07-26,67500.0,43.96,1.023657867,1.0303944729999999,1.026910231,1.021217145
810,1999-07-27,69300.0,43.78,1.0552764,1.031367457,1.027359657,1.021605261
811,1999-07-28,68800.0,43.26,1.0602558000000002,1.0325207779999999,1.028027917,1.022059599
812,1999-07-29,68200.0,43.42,1.047136467,1.033675073,1.028411815,1.022414992
813,1999-07-30,67805.0,42.54,1.0626077329999999,1.035451746,1.029072481,1.022918418
814,1999-08-02,66200.0,41.56,1.061918533,1.037255356,1.0299219640000001,1.023384617
815,1999-08-03,65000.0,41.7,1.039168733,1.038242568,1.030494176,1.023707564
816,1999-08-04,64000.0,41.48,1.0286081329999999,1.0368224190000002,1.030741473,1.023963218
817,1999-08-05,64400.0,41.84,1.026131267,1.036198143,1.0308204029999999,1.024195019
818,1999-08-06,63700.0,40.8,1.040849667,1.036343194,1.0311551270000001,1.024501686
819,1999-08-09,63500.0,40.3,1.050454933,1.03717306,1.031465648,1.0249133559999999
820,1999-08-10,64300.0,40.72,1.0527178,1.0383074,1.031812497,1.025338701
821,1999-08-11,66300.0,42.48,1.0404896670000001,1.038963403,1.031909756,1.02569344
822,1999-08-12,66605.0,42.66,1.040865733,1.038951302,1.0322031790000001,1.0260409259999999
823,1999-08-13,66100.0,42.08,1.047211667,1.0395286320000001,1.032725689,1.026429712
824,1999-08-16,64950.0,41.46,1.044380133,1.040297746,1.033273825,1.0268168709999999
825,1999-08-17,63800.0,41.0,1.037398333,1.041126797,1.0337282909999999,1.027133157
826,1999-08-18,63400.0,40.46,1.044653133,1.0420267140000001,1.033957193,1.027536793
827,1999-08-19,63000.0,40.2,1.044776133,1.0429488,1.034259495,1.027898305
828,1999-08-20,63500.0,40.42,1.047336267,1.043987375,1.034699999,1.028303092
829,1999-08-23,64300.0,41.14,1.041970533,1.044660235,1.0350111290000001,1.028580202
830,1999-08-24,64400.0,40.88,1.050228267,1.045925492,1.0354850290000002,1.028915117
831,1999-08-25,64300.0,40.38,1.0615816,1.04622574,1.036356691,1.0293580759999998
832,1999-08-26,63500.0,40.16,1.054116867,1.045933409,1.036908563,1.029775424
833,1999-08-27,64000.0,40.42,1.055583,1.046335625,1.037692917,1.030189239
834,1999-08-30,63705.0,40.08,1.0596308,1.046193867,1.038402016,1.030654468
835,1999-08-31,64200.0,40.06,1.0683973999999998,1.046502384,1.039478843,1.031190043
836,1999-09-01,64300.0,40.46,1.0594826000000002,1.047469711,1.040345101,1.031576387
837,1999-09-02,64000.0,40.54,1.0524584670000001,1.0486054409999999,1.040861055,1.031879132
838,1999-09-03,63700.0,40.54,1.047525067,1.049624194,1.041229901,1.032240888
839,1999-09-07,63300.0,40.2,1.0497511999999998,1.050048076,1.041528051,1.032477703
840,1999-09-08,62600.0,40.1,1.040731533,1.049585057,1.04162196,1.032666983
841,1999-09-09,62700.0,40.02,1.0444778000000001,1.0491926759999999,1.042053591,1.032886037
842,1999-09-10,61800.0,39.8,1.035175867,1.048939638,1.0422511559999998,1.033086028
843,1999-09-13,60900.0,39.56,1.026289133,1.048245514,1.042296084,1.033282428
844,1999-09-14,59800.0,38.86,1.025904933,1.047230908,1.042445437,1.0334366259999999
845,1999-09-15,60500.0,39.36,1.024729,1.04629514,1.041771392,1.033475668
846,1999-09-16,61200.0,39.9,1.0225564,1.045588381,1.041437699,1.033490027
847,1999-09-17,61900.0,40.16,1.0275564670000001,1.044774254,1.0412327559999999,1.033660123
848,1999-09-20,61800.0,40.3,1.022332533,1.043705511,1.041018852,1.033763287
849,1999-09-21,61700.0,40.04,1.027306,1.0427516890000001,1.040987039,1.033888044
850,1999-09-22,60500.0,39.12,1.031015733,1.042230032,1.041073081,1.033952178
851,1999-09-23,60000.0,38.9,1.028277667,1.041184765,1.040816237,1.034043222
852,1999-09-24,59700.0,38.68,1.028955533,1.039631143,1.0406935929999999,1.034071752
853,1999-09-27,58200.0,38.1,1.0183727329999999,1.037929041,1.040496473,1.033962579
854,1999-09-28,56900.0,37.4,1.014260267,1.035961292,1.040381913,1.033875916
855,1999-09-29,56500.0,37.32,1.009289067,1.033564067,1.040052597,1.0337687709999999
856,1999-09-30,55000.0,37.12,0.987787333,1.029725492,1.039300097,1.033434342
857,1999-10-01,55400.0,36.72,1.005741267,1.027166381,1.038904399,1.033265782
858,1999-10-04,57300.0,37.9,1.007915533,1.0250452890000001,1.0385059,1.033017838
859,1999-10-05,57800.0,38.34,1.005042533,1.0230223109999999,1.038133593,1.032801762
860,1999-10-06,58000.0,38.74,0.998107,1.020563063,1.036990205,1.0324040429999999
861,1999-10-07,57400.0,38.2,1.0017452,1.0187065709999998,1.035819993,1.032139192
862,1999-10-08,58200.0,38.36,1.011470267,1.017134784,1.0351066690000001,1.031990019
863,1999-10-11,58600.0,38.9,1.0042845329999999,1.015663768,1.033940205,1.031725883
864,1999-10-12,57000.0,38.08,0.9978992,1.014311867,1.032659819,1.0313520790000001
865,1999-10-13,57600.0,38.34,1.001564933,1.013152819,1.0319077429999999,1.031052985
866,1999-10-14,57500.0,38.18,1.004016,1.012166486,1.0314159,1.0308203040000001
867,1999-10-15,57000.0,37.64,1.009564267,1.011547813,1.03108456,1.030609957
868,1999-10-18,56200.0,37.18,1.0077102,1.010602752,1.0304217709999999,1.030396878
869,1999-10-19,56500.0,37.52,1.003909,1.0097254409999998,1.0294908520000001,1.0301646340000001
870,1999-10-20,56300.0,37.16,1.0100466000000001,1.008903565,1.028637428,1.029989697
871,1999-10-21,54500.0,36.0,1.009259267,1.007867543,1.02801282,1.029828762
872,1999-10-22,54500.0,36.18,1.004238067,1.0067228000000001,1.027280267,1.029506968
873,1999-10-25,55500.0,36.68,1.008724133,1.0057594,1.0265105159999999,1.029340302
874,1999-10-26,56000.0,37.12,1.005747133,1.0051581809999999,1.025737856,1.029131613
875,1999-10-27,57100.0,37.38,1.018369867,1.005353876,1.025357287,1.0290382790000001
876,1999-10-28,59200.0,39.06,1.010411267,1.0054073140000002,1.024672449,1.028849603
877,1999-10-29,63900.0,41.8,1.019138733,1.006900238,1.0241597009999999,1.028791206
878,1999-11-01,63700.0,41.74,1.017409333,1.00745586,1.0235611629999999,1.0286569540000001
879,1999-11-02,65305.0,42.82,1.016736733,1.007875917,1.023056487,1.028437858
880,1999-11-03,65500.0,43.06,1.0140888670000001,1.008306695,1.022333699,1.028281889
881,1999-11-04,65900.0,43.26,1.0155648000000002,1.009138019,1.021413363,1.0281879059999999
882,1999-11-05,65300.0,42.62,1.021429667,1.010075375,1.0207596190000001,1.02813364
883,1999-11-08,62900.0,41.76,1.004150733,1.009726825,1.019730973,1.027921776
884,1999-11-09,60900.0,40.28,1.0079444,1.009901105,1.018697245,1.027825943
885,1999-11-10,60300.0,39.7,1.012594467,1.010600879,1.017581187,1.027842912
886,1999-11-11,59200.0,39.16,1.007831133,1.01089927,1.0165481570000001,1.027772811
887,1999-11-12,60300.0,39.36,1.021341467,1.011724292,1.015925817,1.027765783
888,1999-11-15,59600.0,38.8,1.024055,1.0124143270000001,1.015456416,1.0277652959999999
889,1999-11-16,59100.0,38.02,1.036296733,1.01377559,1.015187327,1.027776695
890,1999-11-17,58900.0,37.88,1.036606867,1.015332632,1.0151048329999999,1.0277869579999999
891,1999-11-18,59400.0,38.34,1.032863867,1.0164191679999999,1.014872555,1.027763934
892,1999-11-19,58200.0,37.1,1.045822133,1.0181602570000001,1.01508548,1.027927497
893,1999-11-22,59400.0,38.18,1.0371921999999998,1.0197295020000001,1.015303541,1.0280617140000001
894,1999-11-23,59000.0,37.78,1.0411152670000001,1.021271937,1.0156077479999999,1.028262897
895,1999-11-24,58600.0,37.9,1.0307828,1.022464111,1.015728824,1.028397128
896,1999-11-26,57400.0,37.66,1.016109067,1.022356454,1.015599877,1.028254637
897,1999-11-29,57500.0,37.48,1.022767667,1.0229448540000001,1.0155041009999999,1.028197192
898,1999-11-30,57300.0,37.3,1.024128667,1.02318247,1.015540024,1.028187338
899,1999-12-01,57600.0,37.2,1.0322580670000001,1.023889552,1.015639065,1.028236039
900,1999-12-02,57000.0,37.0,1.0270270000000001,1.024379565,1.015559291,1.028240153
901,1999-12-03,56600.0,36.8,1.025362333,1.024916397,1.015500984,1.028301518
902,1999-12-06,56400.0,36.72,1.0239652,1.025316416,1.015401177,1.0282802009999998
903,1999-12-07,55900.0,36.22,1.028897467,1.025672025,1.0156116720000001,1.028384636
904,1999-12-08,55500.0,36.0,1.027777733,1.026797121,1.015882021,1.028414652
905,1999-12-09,54500.0,35.7,1.0177404,1.0272635970000001,1.016051048,1.028441188
906,1999-12-10,54800.0,35.74,1.022197333,1.0277208759999998,1.016739248,1.028491418
907,1999-12-13,55500.0,35.7,1.0364145329999999,1.029081991,1.017352713,1.0285726990000001
908,1999-12-14,53400.0,34.94,1.018889467,1.028965229,1.017572192,1.0284877559999999
909,1999-12-15,54600.0,35.12,1.036446467,1.029555298,1.018200271,1.028501112
910,1999-12-16,54000.0,34.64,1.039261,1.029696454,1.019023351,1.0285279859999998
911,1999-12-17,54700.0,35.1,1.0389363329999999,1.029807381,1.019767173,1.028661653
912,1999-12-20,54800.0,35.12,1.040243,1.030158768,1.0203426279999999,1.028786198
913,1999-12-21,54000.0,34.52,1.042873667,1.030018365,1.0211144109999999,1.028943123
914,1999-12-22,53700.0,34.42,1.040092933,1.030156495,1.021958285,1.029123587
915,1999-12-23,54000.0,34.34,1.048340067,1.0305005329999999,1.022893788,1.029039493
916,1999-12-27,53400.0,34.32,1.037296067,1.0308106890000002,1.023559389,1.029023285
917,1999-12-28,53300.0,34.24,1.0377726,1.0318422859999998,1.024123556,1.029023027
918,1999-12-29,53000.0,34.34,1.0289264,1.032135559,1.02454788,1.028988849
919,1999-12-30,52600.0,34.2,1.025341133,1.032193295,1.0249765229999999,1.028959219
920,1999-12-31,56100.0,36.6,1.021857933,1.031698051,1.025212749,1.028918756
921,2000-01-03,54800.0,35.3,1.034938667,1.032074797,1.025726337,1.028867246
922,2000-01-04,52000.0,34.08,1.017214467,1.031686803,1.025985865,1.0287183020000001
923,2000-01-05,53200.0,34.64,1.023864533,1.03168201,1.026288673,1.0286819329999999
924,2000-01-06,55000.0,36.08,1.0162601999999998,1.031080235,1.026498935,1.028650866
925,2000-01-07,56500.0,36.4,1.034798533,1.0314145590000001,1.026827508,1.02872623
926,2000-01-10,56000.0,36.26,1.029601,1.031979349,1.027211303,1.028761136
927,2000-01-11,54600.0,35.58,1.0230466,1.03201979,1.02728946,1.028740472
928,2000-01-12,53600.0,34.9,1.0238778,1.0314228029999999,1.0274188290000001,1.02870745
929,2000-01-13,54400.0,35.2,1.030303067,1.0319663079999999,1.027690156,1.028762827
930,2000-01-14,52200.0,34.02,1.022927667,1.031322556,1.027866932,1.028493254
931,2000-01-18,52000.0,34.0,1.0196078000000002,1.030386689,1.027947792,1.028154521
932,2000-01-19,52800.0,34.18,1.0298420670000001,1.029953629,1.02811604,1.028010401
933,2000-01-20,53000.0,34.0,1.0392156670000001,1.029904708,1.0288173390000002,1.027815467
934,2000-01-21,52900.0,34.22,1.0305864,1.0293196,1.029270179,1.027554366
935,2000-01-24,52900.0,34.0,1.0372548670000001,1.0291844540000001,1.029763387,1.027538417
936,2000-01-25,52800.0,34.06,1.0334704,1.028476375,1.030276172,1.0275789359999998
937,2000-01-26,53000.0,34.14,1.034954133,1.028364854,1.030548425,1.027652459
938,2000-01-27,52650.0,33.92,1.034787733,1.028222717,1.03076308,1.027601943
939,2000-01-28,52300.0,33.2,1.050200733,1.029235781,1.03104116,1.027599825
940,2000-01-31,51200.0,32.92,1.036857,1.0297841559999998,1.031046163,1.0274676520000001
941,2000-02-01,51900.0,33.5,1.032835867,1.030306914,1.031045603,1.02740387
942,2000-02-02,50900.0,32.8,1.0345528,1.03028854,1.030820216,1.027351262
943,2000-02-03,51255.0,33.4,1.023053867,1.0305666059999998,1.030537449,1.027149947
944,2000-02-04,51050.0,33.1,1.028197333,1.03077293,1.030279091,1.027015091
945,2000-02-07,51500.0,33.28,1.031650667,1.03150581,1.0302964479999999,1.026967193
946,2000-02-08,50450.0,32.7,1.0285423329999999,1.031207895,1.030545113,1.026832937
947,2000-02-09,48500.0,31.76,1.018052067,1.030657946,1.030450801,1.026610236
948,2000-02-10,47600.0,30.96,1.024978467,1.03074994,1.030467797,1.026423921
949,2000-02-11,45200.0,30.14,0.9997788000000001,1.029602368,1.0298182120000001,1.026072323
950,2000-02-14,43100.0,28.48,1.008895133,1.028582943,1.029455575,1.025727881
951,2000-02-15,46000.0,30.64,1.000870333,1.027532594,1.028965735,1.025221953
952,2000-02-16,50000.0,33.28,1.001602533,1.0266752000000001,1.0285184809999999,1.024784334
953,2000-02-17,49900.0,33.26,1.000200467,1.025263695,1.0279445409999999,1.024322813
954,2000-02-18,50900.0,33.72,1.0063266,1.023697549,1.027515519,1.023878611
955,2000-02-22,49000.0,32.4,1.008230467,1.0226329809999999,1.02732532,1.02337722
956,2000-02-23,49100.0,32.32,1.0127888,1.02146793,1.027137149,1.022988105
957,2000-02-24,46500.0,30.78,1.007147467,1.020214457,1.026551808,1.022610513
958,2000-02-25,45100.0,29.8,1.0089485999999999,1.018976098,1.026352991,1.022289043
959,2000-02-28,44700.0,29.2,1.020547933,1.018298013,1.02603502,1.0220456820000001
