,Date,CRD/A US Equity,CRD/B US Equity,CRD/A US Equity / CRD/B US Equity,SMA_21,SMA_50,SMA_120
6139,2014-12-23,8.94,10.82,0.8262,0.866885714,0.8770399999999999,0.883306667
6140,2014-12-24,8.999,10.77,0.8356,0.863814286,0.87641,0.8833616670000001
6141,2014-12-26,9.0,10.86,0.8287,0.860671429,0.8756959999999999,0.883334167
6142,2014-12-29,8.99,10.85,0.8286,0.857771429,0.875072,0.8833675
6143,2014-12-30,8.84,10.7,0.8262,0.8543809520000001,0.8739879999999999,0.883425833
6144,2014-12-31,8.57,10.28,0.8337,0.851038095,0.872926,0.8833833329999999
6145,2015-01-02,8.57,10.19,0.841,0.8481190479999999,0.872008,0.8833525
6146,2015-01-05,8.48,10.1,0.8396,0.8458428570000001,0.870848,0.883323333
6147,2015-01-06,8.35,9.8,0.852,0.8440714290000001,0.86967,0.883328333
6148,2015-01-07,8.02,9.74,0.8234,0.841485714,0.867766,0.883063333
6149,2015-01-08,7.99,9.84,0.812,0.8374142859999999,0.865654,0.8827475
6150,2015-01-09,7.85,9.57,0.8203,0.835042857,0.864576,0.88259
6151,2015-01-12,7.68,9.32,0.8240000000000001,0.8327,0.863748,0.882365
6152,2015-01-13,7.74,9.55,0.8105,0.831361905,0.863086,0.881975
6153,2015-01-14,7.82,9.49,0.8240000000000001,0.830261905,0.862238,0.881573333
6154,2015-01-15,7.45,9.19,0.8107,0.8283142859999999,0.861118,0.880979167
6155,2015-01-16,7.64,9.48,0.8059,0.8264476190000001,0.859612,0.8804424999999999
6156,2015-01-20,7.71,9.5,0.8116,0.826857143,0.858072,0.8799083329999999
6157,2015-01-21,7.75,9.45,0.8201,0.827238095,0.8574940000000001,0.879534167
6158,2015-01-22,7.97,9.9,0.8051,0.8242857140000001,0.8561780000000001,0.879069167
6159,2015-01-23,7.99,9.84,0.812,0.8233904759999999,0.855404,0.878605
6160,2015-01-26,7.9699,9.91,0.8042,0.822342857,0.85419,0.877779167
6161,2015-01-27,7.85,9.7,0.8093,0.821090476,0.852958,0.8770083329999999
6162,2015-01-28,7.83,9.41,0.8321,0.821252381,0.8516600000000001,0.87666
6163,2015-01-29,7.93,9.61,0.8252,0.821090476,0.85014,0.8761741670000001
6164,2015-01-30,7.75,9.35,0.8289,0.821219048,0.8488040000000001,0.8757799999999999
6165,2015-02-02,7.75,9.41,0.8236,0.820738095,0.847234,0.875386667
6166,2015-02-03,8.05,9.88,0.8148,0.8194904759999999,0.8450559999999999,0.8748233329999999
6167,2015-02-04,8.0,9.77,0.8188,0.8185,0.8430040000000001,0.8743375
6168,2015-02-05,8.02,9.89,0.8109,0.8165428570000001,0.8407479999999999,0.8737825
6169,2015-02-06,8.07,10.06,0.8022,0.815533333,0.8387899999999999,0.873125833
6170,2015-02-09,7.98,9.8,0.8143,0.815642857,0.837182,0.872509167
6171,2015-02-10,7.9,9.72,0.8128,0.815285714,0.835648,0.8719049999999999
6172,2015-02-11,7.91,9.75,0.8113,0.814680952,0.8339260000000001,0.871318333
6173,2015-02-12,7.8801,9.81,0.8033,0.814338095,0.8319139999999999,0.870605
6174,2015-02-13,7.9,9.62,0.8212,0.814204762,0.830292,0.870125833
6175,2015-02-17,7.83,9.6,0.8156,0.814438095,0.8288559999999999,0.869388333
6176,2015-02-18,7.8,9.25,0.8432,0.8162142859999999,0.827936,0.8689899999999999
6177,2015-02-19,7.66,9.26,0.8272,0.816957143,0.826926,0.8684075000000001
6178,2015-02-20,7.77,9.39,0.8275,0.817309524,0.825526,0.86779
6179,2015-02-23,7.58,9.23,0.8212,0.81807619,0.824548,0.8671416670000001
6180,2015-02-24,7.5,9.32,0.8047,0.817728571,0.8231780000000001,0.866509167
6181,2015-02-25,7.49,9.01,0.8313,0.8190190479999999,0.823032,0.8659458329999999
6182,2015-02-26,7.433,9.01,0.825,0.819766667,0.8225899999999999,0.865439167
6183,2015-02-27,7.5112,9.09,0.8263,0.8194904759999999,0.822084,0.865058333
6184,2015-03-02,7.53,8.93,0.8432,0.8203476190000001,0.8220459999999999,0.864950833
6185,2015-03-03,7.53,8.78,0.8576,0.821714286,0.8231379999999999,0.864676667
6186,2015-03-04,7.55,8.64,0.8738,0.824104762,0.8243719999999999,0.8644950000000001
6187,2015-03-05,7.76,8.76,0.8858,0.827485714,0.8247459999999999,0.8645341670000001
6188,2015-03-06,7.81,8.78,0.8895,0.8308523809999999,0.8259200000000001,0.864491667
6189,2015-03-09,7.86,8.88,0.8851,0.8343857140000001,0.827098,0.8643658329999999
6190,2015-03-10,7.585,8.49,0.8934,0.838728571,0.828254,0.864334167
6191,2015-03-11,7.43,8.26,0.8995,0.842785714,0.82967,0.8643200000000001
6192,2015-03-12,7.75,8.87,0.8737,0.845685714,0.830572,0.8642116670000001
6193,2015-03-13,7.83,8.73,0.8969,0.849761905,0.831986,0.864334167
6194,2015-03-16,7.87,8.91,0.8833,0.853571429,0.8329780000000001,0.8642091670000001
6195,2015-03-17,7.8,8.71,0.8955,0.8571095240000001,0.834068,0.864071667
6196,2015-03-18,7.97,8.89,0.8965,0.860961905,0.835206,0.8638975
6197,2015-03-19,7.66,8.71,0.8794,0.862685714,0.8357540000000001,0.863505
6198,2015-03-20,7.4,8.75,0.8457,0.8635666670000001,0.8362,0.8628674999999999
6199,2015-03-23,7.54,8.79,0.8578,0.8650095240000001,0.837116,0.8622725
6200,2015-03-24,7.68,8.89,0.8639,0.8670428570000001,0.837988,0.861653333
6201,2015-03-25,7.56,8.6,0.8791,0.8705857140000001,0.83909,0.8610049999999999
6202,2015-03-26,7.52,8.67,0.8674,0.8723047620000001,0.8402280000000001,0.860398333
6203,2015-03-27,7.55,8.68,0.8698,0.874438095,0.841144,0.859794167
6204,2015-03-30,7.54,8.69,0.8677,0.876409524,0.842284,0.859105833
6205,2015-03-31,7.55,8.64,0.8738,0.877866667,0.843642,0.8583491670000001
6206,2015-04-01,7.45,8.71,0.8553,0.877757143,0.8445159999999999,0.857715833
6207,2015-04-02,7.59,8.62,0.8805,0.87807619,0.845724,0.8570308329999999
6208,2015-04-06,7.53,8.7,0.8655,0.8771095240000001,0.846932,0.856288333
6209,2015-04-07,7.45,8.59,0.8673,0.8760523809999999,0.848038,0.855990833
6210,2015-04-08,7.47,8.76,0.8527,0.874509524,0.849008,0.855870833
6211,2015-04-09,7.54,8.76,0.8607,0.8729523809999999,0.850036,0.8558399999999999
6212,2015-04-10,7.56,8.75,0.8640000000000001,0.871261905,0.8506739999999999,0.855875
6213,2015-04-13,7.5,8.71,0.8611,0.870661905,0.851392,0.855714167
6214,2015-04-14,7.54,8.62,0.8747,0.869604762,0.852308,0.855613333
6215,2015-04-15,7.46,8.75,0.8526,0.868142857,0.8528879999999999,0.8553275
6216,2015-04-16,7.48,8.67,0.8627,0.8665809520000001,0.8538459999999999,0.855036667
6217,2015-04-17,7.4,8.29,0.8926,0.866395238,0.8553219999999999,0.854884167
6218,2015-04-20,7.41,8.36,0.8864,0.8667285709999999,0.8568319999999999,0.854615833
6219,2015-04-21,7.3,8.27,0.8827,0.868490476,0.858442,0.854325
6220,2015-04-22,7.23,8.23,0.8785,0.86947619,0.859726,0.854360833
6221,2015-04-23,7.25,8.34,0.8693,0.869733333,0.860856,0.854393333
6222,2015-04-24,7.26,8.33,0.8715,0.8693714290000001,0.86206,0.854625833
6223,2015-04-27,7.27,8.29,0.877,0.869828571,0.863534,0.854714167
6224,2015-04-28,7.31,8.54,0.856,0.8691714290000001,0.8642299999999999,0.854625
6225,2015-04-29,7.29,8.49,0.8587,0.868742857,0.865092,0.8544375
6226,2015-04-30,7.25,8.17,0.8874,0.869390476,0.865976,0.8544275
6227,2015-05-01,7.34,8.25,0.8897,0.871028571,0.867226,0.854766667
6228,2015-05-04,7.44,8.28,0.8986,0.8718904759999999,0.868648,0.8549975000000001
6229,2015-05-05,7.43,8.18,0.9083,0.873928571,0.87039,0.8554775
6230,2015-05-06,7.47,8.15,0.9166,0.87627619,0.8726280000000001,0.855908333
6231,2015-05-07,7.45,8.05,0.9255,0.879742857,0.8745120000000001,0.856363333
6232,2015-05-08,7.33,8.05,0.9106,0.882119048,0.876224,0.856476667
6233,2015-05-11,7.28,7.88,0.9239,0.884971429,0.8781760000000001,0.856665833
6234,2015-05-12,7.22,7.64,0.945,0.888966667,0.8802120000000001,0.8570766670000001
6235,2015-05-13,7.3,7.88,0.9264,0.891428571,0.8815879999999999,0.8572791670000001
6236,2015-05-14,7.43,7.97,0.9322,0.895219048,0.882756,0.85735
6237,2015-05-15,7.22,7.69,0.9389,0.8988476190000001,0.883818,0.857495833
6238,2015-05-18,7.26,7.73,0.9392,0.901066667,0.884812,0.857625
6239,2015-05-19,7.25,7.71,0.9403,0.9036333329999999,0.885916,0.8579600000000001
6240,2015-05-20,7.39,7.8,0.9474,0.9067142859999999,0.8869959999999999,0.8583991670000001
6241,2015-05-21,7.39,7.67,0.9635,0.910761905,0.8882760000000001,0.859015833
6242,2015-05-22,7.4,7.53,0.9827,0.916161905,0.8904559999999999,0.859726667
6243,2015-05-26,7.37,7.41,0.9946,0.92202381,0.89241,0.8604825
6244,2015-05-27,7.37,7.47,0.9866,0.927242857,0.894476,0.8611850000000001
6245,2015-05-28,7.33,7.33,1.0,0.9341,0.896566,0.862123333
6246,2015-05-29,7.12,7.29,0.9767,0.939719048,0.89817,0.8628524999999999
6247,2015-06-01,7.35,7.27,1.011,0.945604762,0.900802,0.8639633329999999
6248,2015-06-02,7.41,7.32,1.0123,0.951442857,0.904134,0.86492
6249,2015-06-03,7.47,7.5,0.996,0.956080952,0.906898,0.865969167
6250,2015-06-04,7.42,7.47,0.9933,0.9601285709999999,0.909486,0.86697
6251,2015-06-05,7.39,7.53,0.9814,0.9632142859999999,0.911532,0.86816
6252,2015-06-08,7.5,7.49,1.0013,0.96682381,0.9142100000000001,0.869445
6253,2015-06-09,7.48,7.41,1.0094,0.9715285709999999,0.9170020000000001,0.8707600000000001
6254,2015-06-10,7.65,7.79,0.982,0.974295238,0.9192879999999999,0.871900833
6255,2015-06-11,7.75,7.82,0.991,0.9764857140000001,0.921632,0.8734675
6256,2015-06-12,7.78,7.82,0.9949,0.9797476190000001,0.924424,0.874990833
6257,2015-06-15,7.59,8.05,0.9429,0.980257143,0.9256719999999999,0.8756225000000001
6258,2015-06-16,7.83,8.34,0.9388,0.9802523809999999,0.9271379999999999,0.8765225
6259,2015-06-17,7.84,8.35,0.9389,0.980238095,0.9285700000000001,0.8774616670000001
6260,2015-06-18,7.88,8.59,0.9173,0.979142857,0.9298620000000001,0.8781424999999999
6261,2015-06-19,7.8,8.56,0.9112,0.977419048,0.9308719999999999,0.8788299999999999
6262,2015-06-22,8.04,8.76,0.9178,0.975242857,0.931948,0.879573333
6263,2015-06-23,8.0,8.97,0.8919,0.970919048,0.932564,0.880120833
6264,2015-06-24,7.9,8.75,0.9029,0.966552381,0.9331280000000001,0.8806975
6265,2015-06-25,7.82,8.76,0.8927,0.962080952,0.9339299999999999,0.8811283329999999
6266,2015-06-26,7.58,8.72,0.8693,0.955857143,0.9340620000000001,0.881375833
6267,2015-06-29,7.52,8.34,0.9017,0.9522857140000001,0.9342440000000001,0.88179
6268,2015-06-30,7.61,8.43,0.9027,0.9471285709999999,0.9345700000000001,0.8824508329999999
6269,2015-07-01,7.54,8.49,0.8881,0.9412142859999999,0.9346780000000001,0.883085
6270,2015-07-02,7.5,8.43,0.8897,0.936152381,0.934902,0.883663333
6271,2015-07-06,7.51,8.4,0.894,0.93142381,0.9353959999999999,0.884246667
6272,2015-07-07,7.47,8.44,0.8851,0.926838095,0.935668,0.884868333
6273,2015-07-08,7.38,8.12,0.9089,0.922438095,0.936306,0.885575833
6274,2015-07-09,7.26,8.15,0.8908,0.916790476,0.937002,0.886243333
6275,2015-07-10,7.26,8.3,0.8747,0.911680952,0.937322,0.8868166670000001
6276,2015-07-13,7.23,8.25,0.8764,0.90622381,0.937102,0.887356667
6277,2015-07-14,7.14,8.3,0.8602,0.899809524,0.9365120000000001,0.887690833
6278,2015-07-15,7.23,8.23,0.8785,0.896742857,0.93611,0.8883025
6279,2015-07-16,7.17,8.18,0.8765,0.89377619,0.935474,0.88884
6280,2015-07-17,7.17,8.21,0.8733,0.890652381,0.934608,0.8894158329999999
6281,2015-07-20,7.15,8.11,0.8816,0.888952381,0.93373,0.890018333
6282,2015-07-21,7.09,8.04,0.8818,0.8875523809999999,0.933154,0.8904325000000001
6283,2015-07-22,7.06,8.07,0.8748,0.8855047620000001,0.9321719999999999,0.890845833
6284,2015-07-23,7.0,7.86,0.8906,0.885442857,0.931084,0.89136
6285,2015-07-24,6.77,7.58,0.8931,0.88497619,0.9304180000000001,0.891939167
6286,2015-07-27,6.58,7.4,0.8892,0.884809524,0.929558,0.892559167
6287,2015-07-28,6.6101,7.29,0.9067,0.886590476,0.9289139999999999,0.8932916670000001
6288,2015-07-29,6.49,7.08,0.9167,0.8873047620000001,0.928464,0.894173333
6289,2015-07-30,6.46,6.94,0.9308,0.888642857,0.9282739999999999,0.8952450000000001
6290,2015-07-31,6.495,6.92,0.9386,0.8910476190000001,0.928098,0.8962808329999999
6291,2015-08-03,6.5775,7.02,0.937,0.8933,0.9275680000000001,0.897315833
6292,2015-08-04,6.56,6.82,0.9619,0.8965333329999999,0.9271520000000001,0.898570833
6293,2015-08-05,6.64,6.84,0.9708,0.9006142859999999,0.926676,0.899966667
6294,2015-08-06,6.56,6.79,0.9661,0.903338095,0.926266,0.9011741670000001
6295,2015-08-07,6.73,6.84,0.9839,0.9077714290000001,0.9259440000000001,0.902576667
6296,2015-08-10,6.7,6.75,0.9926,0.913385714,0.926262,0.903821667
6297,2015-08-11,6.63,6.66,0.9955,0.919057143,0.925952,0.9052241670000001
6298,2015-08-12,6.6,6.65,0.9925,0.9253571429999999,0.9255559999999999,0.906599167
6299,2015-08-13,6.6,6.57,1.0046,0.931361905,0.9257280000000001,0.9081275
6300,2015-08-14,6.65,6.78,0.9808,0.9363285709999999,0.925478,0.909595
6301,2015-08-17,6.595,6.8,0.9699,0.9409285709999999,0.925248,0.91075
6302,2015-08-18,6.625,6.75,0.9815,0.945685714,0.924852,0.9120541670000001
6303,2015-08-19,6.62,6.75,0.9807,0.9503952379999999,0.924278,0.913340833
6304,2015-08-20,6.57,6.7,0.9806,0.955433333,0.92425,0.914485833
6305,2015-08-21,6.55,6.9,0.9493,0.9582285709999999,0.923416,0.91525
6306,2015-08-24,6.38,6.52,0.9785,0.9622952379999999,0.9230879999999999,0.9161225000000001
6307,2015-08-25,6.38,6.51,0.98,0.966619048,0.9238299999999999,0.9169075000000001
6308,2015-08-26,6.38,6.72,0.9494,0.968652381,0.924042,0.9174066670000001
6309,2015-08-27,6.3,6.67,0.9445,0.96997619,0.9241540000000001,0.917901667
6310,2015-08-28,6.29,6.56,0.9588,0.971309524,0.924984,0.918446667
6311,2015-08-31,6.2,6.38,0.9718,0.9728904759999999,0.9261959999999999,0.9190491670000001
6312,2015-09-01,6.05,6.24,0.9696,0.974442857,0.927232,0.919848333
6313,2015-09-02,6.03,6.22,0.9695,0.974804762,0.928784,0.920453333
6314,2015-09-03,6.21,5.97,1.0402,0.9781095240000001,0.93153,0.921760833
6315,2015-09-04,5.81,5.8,1.0017,0.979804762,0.93371,0.9226458329999999
6316,2015-09-08,5.96,5.93,1.0051,0.980814286,0.936426,0.923550833
6317,2015-09-09,6.02,5.93,1.0152,0.9818904759999999,0.9386959999999999,0.9246825000000001
6318,2015-09-10,6.01,5.96,1.0084,0.982504762,0.94081,0.9260383329999999
6319,2015-09-11,6.02,5.96,1.0101,0.983342857,0.94325,0.9273075000000001
6320,2015-09-14,6.0,5.94,1.0101,0.983604762,0.945658,0.928525833
6321,2015-09-15,6.2,6.0,1.0333,0.9861047620000001,0.9484440000000001,0.929810833
6322,2015-09-16,6.17,6.0,1.0283,0.988885714,0.951308,0.9311516670000001
6323,2015-09-17,6.24,6.0,1.04,0.991671429,0.95393,0.9325700000000001
6324,2015-09-18,5.9,6.47,0.9119,0.988395238,0.9543520000000001,0.932938333
6325,2015-09-21,6.4099,6.35,1.0094,0.989766667,0.957046,0.9340683329999999
6326,2015-09-22,6.36,6.36,1.0,0.992180952,0.959518,0.935274167
6327,2015-09-23,6.1,6.19,0.9855,0.9925142859999999,0.962024,0.9361491670000001
6328,2015-09-24,6.06,6.24,0.9712,0.992095238,0.963878,0.9370299999999999
6329,2015-09-25,5.95,5.94,1.0017,0.9945857140000001,0.966382,0.93815
6330,2015-09-28,5.78,5.82,0.9931,0.9969,0.968778,0.93932
6331,2015-09-29,5.53,5.62,0.9840000000000001,0.9981,0.970826,0.9403475
6332,2015-09-30,5.59,5.61,0.9964,0.9992714290000001,0.973118,0.941450833
6333,2015-10-01,5.01,5.08,0.9862,1.000061905,0.9753459999999999,0.9424933329999999
6334,2015-10-02,5.21,5.3,0.983,1.000704762,0.977194,0.943395833
6335,2015-10-05,5.5,5.94,0.9259,0.995261905,0.97785,0.944006667
6336,2015-10-06,5.62,5.8,0.9690000000000001,0.993704762,0.9794459999999999,0.9448924999999999
6337,2015-10-07,5.6,5.94,0.9428,0.990738095,0.980168,0.945310833
6338,2015-10-08,5.79,6.1,0.9492,0.9875952379999999,0.9808180000000001,0.945834167
6339,2015-10-09,5.86,6.0,0.9767,0.9860857140000001,0.981736,0.9466174999999999
6340,2015-10-12,5.82,6.14,0.9479,0.98312381,0.981922,0.947195833
6341,2015-10-13,5.83,6.08,0.9589,0.980685714,0.98236,0.9479424999999999
6342,2015-10-14,5.64,5.96,0.9463,0.976542857,0.9820479999999999,0.948565833
6343,2015-10-15,5.76,6.19,0.9305,0.971885714,0.9812420000000001,0.9490116670000001
6344,2015-10-16,5.71,6.08,0.9391,0.967080952,0.9807020000000001,0.949704167
6345,2015-10-19,5.84,6.17,0.9465,0.968728571,0.9799540000000001,0.950435833
6346,2015-10-20,5.84,6.23,0.9374,0.9653,0.97885,0.9508525
6347,2015-10-21,5.82,6.21,0.9372,0.962309524,0.977684,0.951248333
6348,2015-10-22,5.96,6.45,0.924,0.9593809520000001,0.9763139999999999,0.9514600000000001
6349,2015-10-23,5.91,6.45,0.9163,0.956766667,0.974548,0.951526667
6350,2015-10-26,5.8,6.29,0.9221,0.95297619,0.973374,0.9515725
6351,2015-10-27,5.65,5.98,0.9448,0.95067619,0.972872,0.951733333
6352,2015-10-28,5.74,6.29,0.9126,0.94727619,0.9714940000000001,0.95175
6353,2015-10-29,5.74,6.23,0.9213,0.9437,0.970306,0.9517283329999999
6354,2015-10-30,5.61,6.0,0.935,0.941261905,0.9693940000000001,0.9516450000000001
6355,2015-11-02,5.69,6.03,0.9436,0.939385714,0.9692799999999999,0.951788333
6356,2015-11-03,5.48,5.99,0.9149,0.938861905,0.968008,0.951644167
6357,2015-11-04,5.58,6.02,0.9269,0.936857143,0.9669459999999999,0.951544167
6358,2015-11-05,5.66,6.09,0.9294,0.936219048,0.9665459999999999,0.9514625
6359,2015-11-06,5.78,6.25,0.9248,0.935057143,0.966152,0.951333333
6360,2015-11-09,5.62,5.91,0.9509,0.9338285709999999,0.965994,0.9513625
6361,2015-11-10,5.03,5.38,0.9349,0.933209524,0.965256,0.951124167
6362,2015-11-11,5.02,5.32,0.9436,0.932480952,0.964736,0.9507983329999999
6363,2015-11-12,5.01,5.17,0.9691,0.933566667,0.964728,0.950585833
6364,2015-11-13,4.95,5.3,0.934,0.9337333329999999,0.9626040000000001,0.9501475
6365,2015-11-16,5.04,5.39,0.9351,0.9335428570000001,0.9612719999999999,0.9496066670000001
6366,2015-11-17,5.07,5.31,0.9548,0.933938095,0.960266,0.949424167
6367,2015-11-18,4.95,5.43,0.9116,0.9327095240000001,0.9581940000000001,0.9485958329999999
6368,2015-11-19,5.17,5.39,0.9592,0.933757143,0.95721,0.9481533329999999
6369,2015-11-20,5.2201,5.52,0.9457,0.934790476,0.9559219999999999,0.947734167
6370,2015-11-23,5.43,5.6,0.9696,0.9373285709999999,0.9551120000000001,0.947536667
6371,2015-11-24,5.45,5.8,0.9397,0.9381666670000001,0.95324,0.947189167
6372,2015-11-25,5.61,5.93,0.946,0.93822381,0.951594,0.9467283329999999
6373,2015-11-27,5.53,5.95,0.9294,0.93902381,0.949382,0.946061667
6374,2015-11-30,5.55,5.98,0.9281,0.9393476190000001,0.9497059999999999,0.9456125
6375,2015-12-01,5.54,5.99,0.9249,0.938866667,0.948016,0.945061667
6376,2015-12-02,5.48,5.8,0.9448,0.93892381,0.9469120000000001,0.944644167
6377,2015-12-03,5.48,5.76,0.9514,0.940661905,0.9462299999999999,0.944715
6378,2015-12-04,5.5,6.0,0.9167,0.94017619,0.94514,0.944530833
6379,2015-12-07,5.52,5.99,0.9215,0.9398,0.943536,0.944385833
6380,2015-12-08,5.47,5.86,0.9334,0.940209524,0.942342,0.94452
6381,2015-12-09,5.28,5.77,0.9151,0.938504762,0.9409639999999999,0.9445525
6382,2015-12-10,5.23,5.73,0.9127,0.9374476190000001,0.93929,0.9445100000000001
6383,2015-12-11,5.15,5.7,0.9035,0.935538095,0.937636,0.9446066670000001
6384,2015-12-14,5.21,5.72,0.9108,0.932761905,0.936192,0.9446725
6385,2015-12-15,5.22,5.77,0.9047,0.931366667,0.935768,0.9447725
6386,2015-12-16,5.33,5.8,0.919,0.9306,0.934768,0.945186667
6387,2015-12-17,5.23,5.65,0.9257,0.9292142859999999,0.934426,0.9453866670000001
6388,2015-12-18,5.4,5.36,1.0075,0.933780952,0.935592,0.94626
6389,2015-12-21,5.16,5.43,0.9503,0.933357143,0.9350639999999999,0.9467783329999999
6390,2015-12-22,5.01,5.39,0.9295,0.932585714,0.9346959999999999,0.94711
6391,2015-12-23,5.25,5.65,0.9292,0.930661905,0.9341020000000001,0.947403333
6392,2015-12-24,5.22,5.58,0.9355,0.930461905,0.9338860000000001,0.947823333
6393,2015-12-28,5.14,5.55,0.9261,0.929514286,0.9337979999999999,0.947966667
6394,2015-12-29,5.0,5.56,0.8993,0.9280809520000001,0.933002,0.9480375
6395,2015-12-30,5.02,5.43,0.9245,0.927909524,0.9325620000000001,0.9484524999999999
6396,2015-12-31,5.07,5.31,0.9548,0.929333333,0.93291,0.949105833
6397,2016-01-04,5.0,5.06,0.9881,0.931395238,0.9339280000000001,0.950171667
6398,2016-01-05,4.87,5.14,0.9475,0.931209524,0.934398,0.950746667
6399,2016-01-06,4.69,5.12,0.9159999999999999,0.93117619,0.934392,0.951075833
6400,2016-01-07,4.53,4.97,0.9115,0.9307,0.9341799999999999,0.951394167
6401,2016-01-08,4.52,4.82,0.9378,0.930909524,0.93404,0.9518625
6402,2016-01-11,4.68,4.79,0.977,0.933857143,0.935328,0.952655833
6403,2016-01-12,4.56,4.72,0.9661,0.9364,0.936224,0.953416667
6404,2016-01-13,4.21,4.37,0.9634,0.939252381,0.936792,0.954023333
6405,2016-01-14,4.28,4.56,0.9386,0.94057619,0.936692,0.9544024999999999
6406,2016-01-15,4.24,4.38,0.968,0.9435904759999999,0.9377540000000001,0.955059167
6407,2016-01-19,4.17,4.3,0.9698,0.946009524,0.9386120000000001,0.955585
6408,2016-01-20,4.3,4.54,0.9471,0.9470285709999999,0.938966,0.955838333
6409,2016-01-21,4.25,4.36,0.9748,0.945471429,0.939966,0.956205
6410,2016-01-22,4.32,4.4,0.9818,0.9469714290000001,0.940584,0.956565
6411,2016-01-25,4.27,4.29,0.9953,0.950104762,0.941792,0.9570508329999999
6412,2016-01-26,4.31,4.35,0.9908,0.953038095,0.942736,0.957291667
6413,2016-01-27,4.35,4.33,1.0046,0.9563285709999999,0.9434459999999999,0.9575733329999999
6414,2016-01-28,4.41,4.41,1.0,0.959847619,0.944766,0.957855833
6415,2016-01-29,4.41,4.55,0.9692,0.96317619,0.945448,0.957733333
6416,2016-02-01,4.3,4.4,0.9773,0.9656904759999999,0.9458979999999999,0.957605833
6417,2016-02-02,4.12,4.16,0.9904,0.9673857140000001,0.9474739999999999,0.957563333
6418,2016-02-03,4.04,4.09,0.9878,0.9673714290000001,0.9480459999999999,0.957524167
6419,2016-02-04,3.99,4.1,0.9732,0.968595238,0.9485959999999999,0.9572625
6420,2016-02-05,4.0,4.03,0.9926,0.972242857,0.9490559999999999,0.957360833
6421,2016-02-08,3.9692,4.08,0.9728,0.975161905,0.9497180000000001,0.957385
6422,2016-02-09,3.89,4.07,0.9558,0.976019048,0.9499139999999999,0.9571708329999999
6423,2016-02-10,3.91,4.13,0.9467,0.97457619,0.95026,0.9568875
6424,2016-02-11,3.95,4.11,0.9611,0.974338095,0.9509200000000001,0.956725
6425,2016-02-12,4.08,4.14,0.9855,0.975390476,0.952132,0.957026667
6426,2016-02-16,4.25,4.45,0.9551,0.97617619,0.9523379999999999,0.956831667
6427,2016-02-17,4.33,4.5,0.9622,0.9759,0.9525540000000001,0.956683333
6428,2016-02-18,4.3,4.26,1.0094,0.977785714,0.954408,0.957183333
6429,2016-02-19,4.5,4.7,0.9574,0.97827619,0.955126,0.957290833
6430,2016-02-22,4.72,4.86,0.9712,0.9781047620000001,0.955882,0.957394167
6431,2016-02-23,4.6,4.86,0.9465,0.97642381,0.9565100000000001,0.957183333
6432,2016-02-24,4.55,4.89,0.9305,0.973338095,0.956866,0.9568575
6433,2016-02-25,4.6995,4.84,0.971,0.9723952379999999,0.958216,0.9568700000000001
6434,2016-02-26,4.88,5.0,0.976,0.9710333329999999,0.95952,0.956335
6435,2016-02-29,4.87,4.92,0.9898,0.9705476190000001,0.9612219999999999,0.9562358329999999
6436,2016-03-01,4.85,5.03,0.9642,0.970309524,0.962126,0.955895
6437,2016-03-02,5.06,5.17,0.9787,0.97037619,0.9631860000000001,0.9555908329999999
6438,2016-03-03,5.06,5.25,0.9638,0.969109524,0.9623120000000001,0.955219167
6439,2016-03-04,5.1,5.28,0.9659,0.968066667,0.9626239999999999,0.954850833
6440,2016-03-07,5.14,5.45,0.9431,0.966633333,0.9628959999999999,0.9542924999999999
6441,2016-03-08,5.05,5.24,0.9637,0.965257143,0.963586,0.9537125
6442,2016-03-09,5.01,5.23,0.9579,0.9645476190000001,0.9640340000000001,0.953125833
6443,2016-03-10,5.26,5.51,0.9546,0.9644904759999999,0.9646040000000001,0.952414167
6444,2016-03-11,5.82,6.08,0.9572,0.964990476,0.9657620000000001,0.9527916670000001
6445,2016-03-14,5.69,6.0,0.9483,0.9643809520000001,0.9662379999999999,0.9522825
6446,2016-03-15,5.58,5.85,0.9538,0.9628714290000001,0.966218,0.9518975000000001
6447,2016-03-16,5.58,5.86,0.9522,0.962733333,0.9655,0.95162
6448,2016-03-17,5.55,5.95,0.9328,0.961333333,0.9652059999999999,0.9513
6449,2016-03-18,5.77,6.16,0.9367,0.9578714290000001,0.96562,0.950758333
6450,2016-03-21,5.76,6.25,0.9216,0.9561666670000001,0.965822,0.9501625
6451,2016-03-22,5.63,6.15,0.9154,0.9535095240000001,0.965374,0.949590833
6452,2016-03-23,5.47,5.82,0.9399,0.953195238,0.9646319999999999,0.9491200000000001
6453,2016-03-24,5.57,5.78,0.9637,0.95477619,0.964584,0.9489325000000001
6454,2016-03-28,5.49,5.75,0.9548,0.9540047620000001,0.964412,0.9486975000000001
6455,2016-03-29,5.51,6.06,0.9092,0.95082381,0.963824,0.9485583329999999
6456,2016-03-30,5.98,6.44,0.9286,0.9479095240000001,0.963036,0.948221667
6457,2016-03-31,6.02,6.48,0.929,0.946233333,0.9622200000000001,0.948106667
6458,2016-04-01,6.27,6.81,0.9207,0.943471429,0.961692,0.947869167
6459,2016-04-04,6.26,6.91,0.9059,0.940714286,0.9603139999999999,0.947279167
6460,2016-04-05,6.06,6.59,0.9196,0.9385095240000001,0.9590700000000001,0.947043333
